Notes,State,Five-Year Age Groups Code,Gender ,Ethnicity,Year,Deaths,Population,Crude Rate
,Kentucky,85-89,Male,White,2000,50,Not Applicable,Not Applicable
,Kentucky,85-89,Male,White,2001,88,Not Applicable,Not Applicable
,Kentucky,85-89,Male,White,2002,69,Not Applicable,Not Applicable
,Kentucky,85-89,Male,White,2003,67,Not Applicable,Not Applicable
,Kentucky,85-89,Male,White,2004,73,Not Applicable,Not Applicable
,Kentucky,85-89,Male,White,2005,63,Not Applicable,Not Applicable
,Kentucky,85-89,Male,White,2006,101,Not Applicable,Not Applicable
,Kentucky,85-89,Male,White,2007,89,Not Applicable,Not Applicable
,Kentucky,85-89,Male,White,2008,109,Not Applicable,Not Applicable
,Kentucky,85-89,Male,White,2009,108,Not Applicable,Not Applicable
,Kentucky,85-89,Male,White,2010,131,Not Applicable,Not Applicable
,Kentucky,85-89,Male,White,2011,114,Not Applicable,Not Applicable
,Kentucky,85-89,Male,White,2012,120,Not Applicable,Not Applicable
,Kentucky,85-89,Male,White,2013,130,Not Applicable,Not Applicable
,Kentucky,85-89,Male,White,2014,138,Not Applicable,Not Applicable
,Kentucky,85-89,Male,White,2015,115,Not Applicable,Not Applicable
,Kentucky,85-89,Male,White,2016,128,Not Applicable,Not Applicable
,Kentucky,85-89,Male,White,2017,129,Not Applicable,Not Applicable
,Kentucky,85-89,Male,White,2018,120,Not Applicable,Not Applicable
,Kentucky,90-94,Male,White,1999,30,Not Applicable,Not Applicable
,Kentucky,90-94,Male,White,2000,33,Not Applicable,Not Applicable
,Kentucky,90-94,Male,White,2001,39,Not Applicable,Not Applicable
,Kentucky,90-94,Male,White,2002,40,Not Applicable,Not Applicable
,Kentucky,90-94,Male,White,2003,50,Not Applicable,Not Applicable
,Kentucky,90-94,Male,White,2004,49,Not Applicable,Not Applicable
,Kentucky,90-94,Male,White,2005,40,Not Applicable,Not Applicable
,Kentucky,90-94,Male,White,2006,41,Not Applicable,Not Applicable
,Kentucky,90-94,Male,White,2007,61,Not Applicable,Not Applicable
,Kentucky,90-94,Male,White,2008,50,Not Applicable,Not Applicable
,Kentucky,90-94,Male,White,2009,42,Not Applicable,Not Applicable
,Kentucky,90-94,Male,White,2010,54,Not Applicable,Not Applicable
,Kentucky,90-94,Male,White,2011,75,Not Applicable,Not Applicable
,Kentucky,90-94,Male,White,2012,68,Not Applicable,Not Applicable
,Kentucky,90-94,Male,White,2013,74,Not Applicable,Not Applicable
,Kentucky,90-94,Male,White,2014,56,Not Applicable,Not Applicable
,Kentucky,90-94,Male,White,2015,89,Not Applicable,Not Applicable
,Kentucky,90-94,Male,White,2016,95,Not Applicable,Not Applicable
,Kentucky,90-94,Male,White,2017,92,Not Applicable,Not Applicable
,Kentucky,90-94,Male,White,2018,107,Not Applicable,Not Applicable
,Kentucky,95-99,Male,White,1999,12,Not Applicable,Not Applicable
,Kentucky,95-99,Male,White,2000,Suppressed,Not Applicable,Not Applicable
,Kentucky,95-99,Male,White,2001,Suppressed,Not Applicable,Not Applicable
,Kentucky,95-99,Male,White,2002,12,Not Applicable,Not Applicable
,Kentucky,95-99,Male,White,2003,Suppressed,Not Applicable,Not Applicable
,Kentucky,95-99,Male,White,2004,Suppressed,Not Applicable,Not Applicable
,Kentucky,95-99,Male,White,2005,10,Not Applicable,Not Applicable
,Kentucky,95-99,Male,White,2006,Suppressed,Not Applicable,Not Applicable
,Kentucky,95-99,Male,White,2007,12,Not Applicable,Not Applicable
,Kentucky,95-99,Male,White,2008,11,Not Applicable,Not Applicable
,Kentucky,95-99,Male,White,2009,17,Not Applicable,Not Applicable
,Kentucky,95-99,Male,White,2010,17,Not Applicable,Not Applicable
,Kentucky,95-99,Male,White,2011,13,Not Applicable,Not Applicable
,Kentucky,95-99,Male,White,2012,16,Not Applicable,Not Applicable
,Kentucky,95-99,Male,White,2013,20,Not Applicable,Not Applicable
,Kentucky,95-99,Male,White,2014,24,Not Applicable,Not Applicable
,Kentucky,95-99,Male,White,2015,26,Not Applicable,Not Applicable
,Kentucky,95-99,Male,White,2016,23,Not Applicable,Not Applicable
,Kentucky,95-99,Male,White,2017,22,Not Applicable,Not Applicable
,Kentucky,95-99,Male,White,2018,22,Not Applicable,Not Applicable
,Kentucky,100+,Male,White,1999,Suppressed,Not Applicable,Not Applicable
,Kentucky,100+,Male,White,2000,Suppressed,Not Applicable,Not Applicable
,Kentucky,100+,Male,White,2001,Suppressed,Not Applicable,Not Applicable
,Kentucky,100+,Male,White,2002,Suppressed,Not Applicable,Not Applicable
,Kentucky,100+,Male,White,2003,Suppressed,Not Applicable,Not Applicable
,Kentucky,100+,Male,White,2004,Suppressed,Not Applicable,Not Applicable
,Kentucky,100+,Male,White,2005,Suppressed,Not Applicable,Not Applicable
,Kentucky,100+,Male,White,2006,Suppressed,Not Applicable,Not Applicable
,Kentucky,100+,Male,White,2007,Suppressed,Not Applicable,Not Applicable
,Kentucky,100+,Male,White,2008,Suppressed,Not Applicable,Not Applicable
,Kentucky,100+,Male,White,2009,Suppressed,Not Applicable,Not Applicable
,Kentucky,100+,Male,White,2010,Suppressed,Not Applicable,Not Applicable
,Kentucky,100+,Male,White,2011,Suppressed,Not Applicable,Not Applicable
,Kentucky,100+,Male,White,2012,Suppressed,Not Applicable,Not Applicable
,Kentucky,100+,Male,White,2013,Suppressed,Not Applicable,Not Applicable
,Kentucky,100+,Male,White,2014,Suppressed,Not Applicable,Not Applicable
,Kentucky,100+,Male,White,2015,Suppressed,Not Applicable,Not Applicable
,Kentucky,100+,Male,White,2016,Suppressed,Not Applicable,Not Applicable
,Kentucky,100+,Male,White,2017,Suppressed,Not Applicable,Not Applicable
,Kentucky,100+,Male,White,2018,Suppressed,Not Applicable,Not Applicable
,Louisiana,35-39,Male,White,1999,Suppressed,112169,Suppressed
,Louisiana,35-39,Male,White,2000,Suppressed,109765,Suppressed
,Louisiana,35-39,Male,White,2001,Suppressed,105102,Suppressed
,Louisiana,35-39,Male,White,2002,Suppressed,101397,Suppressed
,Louisiana,35-39,Male,White,2003,Suppressed,97849,Suppressed
,Louisiana,35-39,Male,White,2004,Suppressed,95822,Suppressed
,Louisiana,35-39,Male,White,2005,Suppressed,94207,Suppressed
,Louisiana,35-39,Male,White,2006,Suppressed,90115,Suppressed
,Louisiana,35-39,Male,White,2007,Suppressed,89812,Suppressed
,Louisiana,35-39,Male,White,2008,Suppressed,88079,Suppressed
,Louisiana,35-39,Male,White,2009,Suppressed,85930,Suppressed
,Louisiana,35-39,Male,White,2010,Suppressed,84704,Suppressed
,Louisiana,35-39,Male,White,2011,Suppressed,81588,Suppressed
,Louisiana,35-39,Male,White,2012,Suppressed,81234,Suppressed
,Louisiana,35-39,Male,White,2013,Suppressed,82613,Suppressed
,Louisiana,35-39,Male,White,2014,Suppressed,84411,Suppressed
,Louisiana,35-39,Male,White,2015,Suppressed,86658,Suppressed
,Louisiana,35-39,Male,White,2016,Suppressed,89564,Suppressed
,Louisiana,35-39,Male,White,2017,Suppressed,90258,Suppressed
,Louisiana,35-39,Male,White,2018,Suppressed,91237,Suppressed
,Louisiana,40-44,Male,White,1999,Suppressed,114362,Suppressed
,Louisiana,40-44,Male,White,2000,Suppressed,114302,Suppressed
,Louisiana,40-44,Male,White,2001,Suppressed,113976,Suppressed
,Louisiana,40-44,Male,White,2002,Suppressed,112301,Suppressed
,Louisiana,40-44,Male,White,2003,Suppressed,110361,Suppressed
,Louisiana,40-44,Male,White,2004,Suppressed,109199,Suppressed
,Louisiana,40-44,Male,White,2005,Suppressed,106688,Suppressed
,Louisiana,40-44,Male,White,2006,Suppressed,99139,Suppressed
,Louisiana,40-44,Male,White,2007,Suppressed,96048,Suppressed
,Louisiana,40-44,Male,White,2008,Suppressed,92866,Suppressed
,Louisiana,40-44,Male,White,2009,Suppressed,90628,Suppressed
,Louisiana,40-44,Male,White,2010,Suppressed,89834,Suppressed
,Louisiana,40-44,Male,White,2011,Suppressed,89882,Suppressed
,Louisiana,40-44,Male,White,2012,Suppressed,89174,Suppressed
,Louisiana,40-44,Male,White,2013,Suppressed,87638,Suppressed
,Louisiana,40-44,Male,White,2014,Suppressed,85112,Suppressed
,Louisiana,40-44,Male,White,2015,Suppressed,82725,Suppressed
,Louisiana,40-44,Male,White,2016,Suppressed,80618,Suppressed
,Louisiana,40-44,Male,White,2017,Suppressed,79787,Suppressed
,Louisiana,40-44,Male,White,2018,Suppressed,79948,Suppressed
,Louisiana,45-49,Male,White,1999,Suppressed,102595,Suppressed
,Louisiana,45-49,Male,White,2000,Suppressed,104296,Suppressed
,Louisiana,45-49,Male,White,2001,Suppressed,106670,Suppressed
,Louisiana,45-49,Male,White,2002,Suppressed,108773,Suppressed
,Louisiana,45-49,Male,White,2003,Suppressed,110445,Suppressed
,Louisiana,45-49,Male,White,2004,Suppressed,111257,Suppressed
,Louisiana,45-49,Male,White,2005,Suppressed,111358,Suppressed
,Louisiana,45-49,Male,White,2006,Suppressed,107917,Suppressed
,Louisiana,45-49,Male,White,2007,Suppressed,106899,Suppressed
,Louisiana,45-49,Male,White,2008,Suppressed,105307,Suppressed
,Louisiana,45-49,Male,White,2009,Suppressed,104309,Suppressed
,Louisiana,45-49,Male,White,2010,Suppressed,102944,Suppressed
,Louisiana,45-49,Male,White,2011,Suppressed,98643,Suppressed
,Louisiana,45-49,Male,White,2012,Suppressed,95389,Suppressed
,Louisiana,45-49,Male,White,2013,Suppressed,92292,Suppressed
,Louisiana,45-49,Male,White,2014,Suppressed,89620,Suppressed
,Louisiana,45-49,Male,White,2015,Suppressed,88072,Suppressed
,Louisiana,45-49,Male,White,2016,Suppressed,88203,Suppressed
,Louisiana,45-49,Male,White,2017,Suppressed,86922,Suppressed
,Louisiana,45-49,Male,White,2018,Suppressed,84757,Suppressed
,Louisiana,50-54,Male,White,1999,Suppressed,90020,Suppressed
,Louisiana,50-54,Male,White,2000,Suppressed,92750,Suppressed
,Louisiana,50-54,Male,White,2001,Suppressed,97598,Suppressed
,Louisiana,50-54,Male,White,2002,Suppressed,96605,Suppressed
,Louisiana,50-54,Male,White,2003,Suppressed,97731,Suppressed
,Louisiana,50-54,Male,White,2004,Suppressed,99797,Suppressed
,Louisiana,50-54,Male,White,2005,Suppressed,102091,Suppressed
,Louisiana,50-54,Male,White,2006,Suppressed,100916,Suppressed
,Louisiana,50-54,Male,White,2007,Suppressed,103108,Suppressed
,Louisiana,50-54,Male,White,2008,Suppressed,104943,Suppressed
,Louisiana,50-54,Male,White,2009,Suppressed,105669,Suppressed
,Louisiana,50-54,Male,White,2010,Suppressed,106198,Suppressed
,Louisiana,50-54,Male,White,2011,Suppressed,106213,Suppressed
,Louisiana,50-54,Male,White,2012,Suppressed,104588,Suppressed
,Louisiana,50-54,Male,White,2013,Suppressed,103400,Suppressed
,Louisiana,50-54,Male,White,2014,Suppressed,101857,Suppressed
,Louisiana,50-54,Male,White,2015,Suppressed,99693,Suppressed
,Louisiana,50-54,Male,White,2016,Suppressed,95936,Suppressed
,Louisiana,50-54,Male,White,2017,Suppressed,92578,Suppressed
,Louisiana,50-54,Male,White,2018,Suppressed,89086,Suppressed
,Louisiana,55-59,Male,White,1999,Suppressed,70840,Suppressed
,Louisiana,55-59,Male,White,2000,Suppressed,72399,Suppressed
,Louisiana,55-59,Male,White,2001,Suppressed,73738,Suppressed
,Louisiana,55-59,Male,White,2002,Suppressed,79950,Suppressed
,Louisiana,55-59,Male,White,2003,Suppressed,83307,Suppressed
,Louisiana,55-59,Male,White,2004,Suppressed,86590,Suppressed
,Louisiana,55-59,Male,White,2005,Suppressed,90585,Suppressed
,Louisiana,55-59,Male,White,2006,Suppressed,91965,Suppressed
,Louisiana,55-59,Male,White,2007,Suppressed,90861,Suppressed
,Louisiana,55-59,Male,White,2008,Suppressed,92033,Suppressed
,Louisiana,55-59,Male,White,2009,Suppressed,94029,Suppressed
,Louisiana,55-59,Male,White,2010,Suppressed,95779,Suppressed
,Louisiana,55-59,Male,White,2011,Suppressed,98121,Suppressed
,Louisiana,55-59,Male,White,2012,Suppressed,99833,Suppressed
,Louisiana,55-59,Male,White,2013,Suppressed,100740,Suppressed
,Louisiana,55-59,Male,White,2014,Suppressed,101448,Suppressed
,Louisiana,55-59,Male,White,2015,Suppressed,101504,Suppressed
,Louisiana,55-59,Male,White,2016,Suppressed,101070,Suppressed
,Louisiana,55-59,Male,White,2017,Suppressed,99705,Suppressed
,Louisiana,55-59,Male,White,2018,Suppressed,98136,Suppressed
,Louisiana,60-64,Male,White,1999,Suppressed,58274,Suppressed
,Louisiana,60-64,Male,White,2000,Suppressed,58284,Suppressed
,Louisiana,60-64,Male,White,2001,Suppressed,59638,Suppressed
,Louisiana,60-64,Male,White,2002,Suppressed,61760,Suppressed
,Louisiana,60-64,Male,White,2003,Suppressed,64536,Suppressed
,Louisiana,60-64,Male,White,2004,Suppressed,66762,Suppressed
,Louisiana,60-64,Male,White,2005,Suppressed,68554,Suppressed
,Louisiana,60-64,Male,White,2006,Suppressed,67495,Suppressed
,Louisiana,60-64,Male,White,2007,Suppressed,73316,Suppressed
,Louisiana,60-64,Male,White,2008,Suppressed,76554,Suppressed
,Louisiana,60-64,Male,White,2009,Suppressed,79791,Suppressed
,Louisiana,60-64,Male,White,2010,Suppressed,82549,Suppressed
,Louisiana,60-64,Male,White,2011,10,86687,Unreliable
,Louisiana,60-64,Male,White,2012,Suppressed,85357,Suppressed
,Louisiana,60-64,Male,White,2013,Suppressed,86410,Suppressed
,Louisiana,60-64,Male,White,2014,Suppressed,88049,Suppressed
,Louisiana,60-64,Male,White,2015,Suppressed,90190,Suppressed
,Louisiana,60-64,Male,White,2016,10,91786,Unreliable
,Louisiana,60-64,Male,White,2017,Suppressed,92904,Suppressed
,Louisiana,60-64,Male,White,2018,Suppressed,93468,Suppressed
,Louisiana,65-69,Male,White,1999,Suppressed,49681,Suppressed
,Louisiana,65-69,Male,White,2000,Suppressed,49734,Suppressed
,Louisiana,65-69,Male,White,2001,11,49729,Unreliable
,Louisiana,65-69,Male,White,2002,Suppressed,49894,Suppressed
,Louisiana,65-69,Male,White,2003,13,50912,Unreliable
,Louisiana,65-69,Male,White,2004,10,52200,Unreliable
,Louisiana,65-69,Male,White,2005,Suppressed,53309,Suppressed
,Louisiana,65-69,Male,White,2006,10,53141,Unreliable
,Louisiana,65-69,Male,White,2007,13,55131,Unreliable
,Louisiana,65-69,Male,White,2008,Suppressed,57447,Suppressed
,Louisiana,65-69,Male,White,2009,11,59570,Unreliable
,Louisiana,65-69,Male,White,2010,15,60887,Unreliable
,Louisiana,65-69,Male,White,2011,10,62264,Unreliable
,Louisiana,65-69,Male,White,2012,11,67745,Unreliable
,Louisiana,65-69,Male,White,2013,Suppressed,70111,Suppressed
,Louisiana,65-69,Male,White,2014,Suppressed,72953,Suppressed
,Louisiana,65-69,Male,White,2015,11,75642,Unreliable
,Louisiana,65-69,Male,White,2016,15,78839,Unreliable
,Louisiana,65-69,Male,White,2017,10,77753,Unreliable
,Louisiana,65-69,Male,White,2018,21,78332,26.81
,Louisiana,70-74,Male,White,1999,21,44590,47.1
,Louisiana,70-74,Male,White,2000,27,44508,60.66
,Louisiana,70-74,Male,White,2001,27,43989,61.38
,Louisiana,70-74,Male,White,2002,17,43660,Unreliable
,Louisiana,70-74,Male,White,2003,20,43303,46.19
,Louisiana,70-74,Male,White,2004,22,42392,51.9
,Louisiana,70-74,Male,White,2005,24,42612,56.32
,Louisiana,70-74,Male,White,2006,29,41609,69.7
,Louisiana,70-74,Male,White,2007,13,41758,Unreliable
,Louisiana,70-74,Male,White,2008,27,42736,63.18
,Louisiana,70-74,Male,White,2009,16,44111,Unreliable
,Louisiana,70-74,Male,White,2010,17,44806,Unreliable
,Louisiana,70-74,Male,White,2011,16,46278,Unreliable
,Louisiana,70-74,Male,White,2012,20,47892,41.76
,Louisiana,70-74,Male,White,2013,31,49952,62.06
,Louisiana,70-74,Male,White,2014,21,51747,40.58
,Louisiana,70-74,Male,White,2015,28,53165,52.67
,Louisiana,70-74,Male,White,2016,27,54267,49.75
,Louisiana,70-74,Male,White,2017,24,59209,40.53
,Louisiana,70-74,Male,White,2018,33,61563,53.6
,Louisiana,75-79,Male,White,1999,29,32759,88.53
,Louisiana,75-79,Male,White,2000,28,33266,84.17
,Louisiana,75-79,Male,White,2001,49,33786,145.03
,Louisiana,75-79,Male,White,2002,48,34118,140.69
,Louisiana,75-79,Male,White,2003,56,34486,162.38
,Louisiana,75-79,Male,White,2004,48,34883,137.6
,Louisiana,75-79,Male,White,2005,50,34877,143.36
,Louisiana,75-79,Male,White,2006,51,33459,152.43
,Louisiana,75-79,Male,White,2007,60,33507,179.07
,Louisiana,75-79,Male,White,2008,51,33247,153.4
,Louisiana,75-79,Male,White,2009,52,32915,157.98
,Louisiana,75-79,Male,White,2010,47,33162,141.73
,Louisiana,75-79,Male,White,2011,66,33472,197.18
,Louisiana,75-79,Male,White,2012,54,33909,159.25
,Louisiana,75-79,Male,White,2013,47,34722,135.36
,Louisiana,75-79,Male,White,2014,60,35710,168.02
,Louisiana,75-79,Male,White,2015,61,36566,166.82
,Louisiana,75-79,Male,White,2016,59,37593,156.94
,Louisiana,75-79,Male,White,2017,68,39027,174.24
,Louisiana,75-79,Male,White,2018,75,41198,182.05
,Louisiana,80-84,Male,White,1999,54,18282,295.37
,Louisiana,80-84,Male,White,2000,57,18662,305.43
,Louisiana,80-84,Male,White,2001,57,19780,288.17
,Louisiana,80-84,Male,White,2002,90,20733,434.09
,Louisiana,80-84,Male,White,2003,80,21450,372.96
,Louisiana,80-84,Male,White,2004,88,22181,396.74
,Louisiana,80-84,Male,White,2005,90,22508,399.86
,Louisiana,80-84,Male,White,2006,85,22211,382.69
,Louisiana,80-84,Male,White,2007,96,22638,424.07
,Louisiana,80-84,Male,White,2008,82,23111,354.81
,Louisiana,80-84,Male,White,2009,79,23506,336.08
,Louisiana,80-84,Male,White,2010,79,23605,334.67
,Louisiana,80-84,Male,White,2011,87,23875,364.4
,Louisiana,80-84,Male,White,2012,86,23816,361.1
,Louisiana,80-84,Male,White,2013,90,23855,377.28
,Louisiana,80-84,Male,White,2014,102,23768,429.15
,Louisiana,80-84,Male,White,2015,125,24148,517.64
,Louisiana,80-84,Male,White,2016,115,24292,473.41
,Louisiana,80-84,Male,White,2017,136,24600,552.85
,Louisiana,80-84,Male,White,2018,111,25337,438.09
,Louisiana,85-89,Male,White,1999,49,Not Applicable,Not Applicable
,Louisiana,85-89,Male,White,2000,53,Not Applicable,Not Applicable
,Louisiana,85-89,Male,White,2001,61,Not Applicable,Not Applicable
,Louisiana,85-89,Male,White,2002,70,Not Applicable,Not Applicable
,Louisiana,85-89,Male,White,2003,73,Not Applicable,Not Applicable
,Louisiana,85-89,Male,White,2004,80,Not Applicable,Not Applicable
,Louisiana,85-89,Male,White,2005,74,Not Applicable,Not Applicable
,Louisiana,85-89,Male,White,2006,88,Not Applicable,Not Applicable
,Louisiana,85-89,Male,White,2007,87,Not Applicable,Not Applicable
,Louisiana,85-89,Male,White,2008,112,Not Applicable,Not Applicable
,Louisiana,85-89,Male,White,2009,94,Not Applicable,Not Applicable
,Louisiana,85-89,Male,White,2010,88,Not Applicable,Not Applicable
,Louisiana,85-89,Male,White,2011,108,Not Applicable,Not Applicable
,Louisiana,85-89,Male,White,2012,96,Not Applicable,Not Applicable
,Louisiana,85-89,Male,White,2013,109,Not Applicable,Not Applicable
,Louisiana,85-89,Male,White,2014,119,Not Applicable,Not Applicable
,Louisiana,85-89,Male,White,2015,144,Not Applicable,Not Applicable
,Louisiana,85-89,Male,White,2016,143,Not Applicable,Not Applicable
,Louisiana,85-89,Male,White,2017,164,Not Applicable,Not Applicable
,Louisiana,85-89,Male,White,2018,158,Not Applicable,Not Applicable
,Louisiana,90-94,Male,White,1999,16,Not Applicable,Not Applicable
,Louisiana,90-94,Male,White,2000,30,Not Applicable,Not Applicable
,Louisiana,90-94,Male,White,2001,25,Not Applicable,Not Applicable
,Louisiana,90-94,Male,White,2002,38,Not Applicable,Not Applicable
,Louisiana,90-94,Male,White,2003,44,Not Applicable,Not Applicable
,Louisiana,90-94,Male,White,2004,44,Not Applicable,Not Applicable
,Louisiana,90-94,Male,White,2005,52,Not Applicable,Not Applicable
,Louisiana,90-94,Male,White,2006,43,Not Applicable,Not Applicable
,Louisiana,90-94,Male,White,2007,49,Not Applicable,Not Applicable
,Louisiana,90-94,Male,White,2008,54,Not Applicable,Not Applicable
,Louisiana,90-94,Male,White,2009,48,Not Applicable,Not Applicable
,Louisiana,90-94,Male,White,2010,47,Not Applicable,Not Applicable
,Louisiana,90-94,Male,White,2011,67,Not Applicable,Not Applicable
,Louisiana,90-94,Male,White,2012,56,Not Applicable,Not Applicable
,Louisiana,90-94,Male,White,2013,64,Not Applicable,Not Applicable
,Louisiana,90-94,Male,White,2014,61,Not Applicable,Not Applicable
,Louisiana,90-94,Male,White,2015,94,Not Applicable,Not Applicable
,Louisiana,90-94,Male,White,2016,90,Not Applicable,Not Applicable
,Louisiana,90-94,Male,White,2017,97,Not Applicable,Not Applicable
,Louisiana,90-94,Male,White,2018,109,Not Applicable,Not Applicable
,Louisiana,95-99,Male,White,1999,Suppressed,Not Applicable,Not Applicable
,Louisiana,95-99,Male,White,2000,10,Not Applicable,Not Applicable
,Louisiana,95-99,Male,White,2001,Suppressed,Not Applicable,Not Applicable
,Louisiana,95-99,Male,White,2002,Suppressed,Not Applicable,Not Applicable
,Louisiana,95-99,Male,White,2003,10,Not Applicable,Not Applicable
,Louisiana,95-99,Male,White,2004,Suppressed,Not Applicable,Not Applicable
,Louisiana,95-99,Male,White,2005,Suppressed,Not Applicable,Not Applicable
,Louisiana,95-99,Male,White,2006,Suppressed,Not Applicable,Not Applicable
,Louisiana,95-99,Male,White,2007,Suppressed,Not Applicable,Not Applicable
,Louisiana,95-99,Male,White,2008,16,Not Applicable,Not Applicable
,Louisiana,95-99,Male,White,2009,12,Not Applicable,Not Applicable
,Louisiana,95-99,Male,White,2010,14,Not Applicable,Not Applicable
,Louisiana,95-99,Male,White,2011,12,Not Applicable,Not Applicable
