Notes,State,State Code,Five-Year Age Groups,Five-Year Age Groups Code,Gender,Gender Code,Year,Year Code,Deaths,Population,Crude Rate
,West Virginia,54,100+ years,100+,Female,F,2000,2000,Suppressed,Not Applicable,Not Applicable
,West Virginia,54,100+ years,100+,Female,F,2001,2001,Suppressed,Not Applicable,Not Applicable
,West Virginia,54,100+ years,100+,Female,F,2002,2002,Suppressed,Not Applicable,Not Applicable
,West Virginia,54,100+ years,100+,Female,F,2003,2003,Suppressed,Not Applicable,Not Applicable
,West Virginia,54,100+ years,100+,Female,F,2004,2004,Suppressed,Not Applicable,Not Applicable
,West Virginia,54,100+ years,100+,Female,F,2005,2005,Suppressed,Not Applicable,Not Applicable
,West Virginia,54,100+ years,100+,Female,F,2006,2006,Suppressed,Not Applicable,Not Applicable
,West Virginia,54,100+ years,100+,Female,F,2007,2007,Suppressed,Not Applicable,Not Applicable
,West Virginia,54,100+ years,100+,Female,F,2008,2008,12,Not Applicable,Not Applicable
,West Virginia,54,100+ years,100+,Female,F,2009,2009,Suppressed,Not Applicable,Not Applicable
,West Virginia,54,100+ years,100+,Female,F,2010,2010,11,Not Applicable,Not Applicable
,West Virginia,54,100+ years,100+,Female,F,2011,2011,10,Not Applicable,Not Applicable
,West Virginia,54,100+ years,100+,Female,F,2012,2012,Suppressed,Not Applicable,Not Applicable
,West Virginia,54,100+ years,100+,Female,F,2013,2013,11,Not Applicable,Not Applicable
,West Virginia,54,100+ years,100+,Female,F,2014,2014,Suppressed,Not Applicable,Not Applicable
,West Virginia,54,100+ years,100+,Female,F,2015,2015,13,Not Applicable,Not Applicable
,West Virginia,54,100+ years,100+,Female,F,2016,2016,14,Not Applicable,Not Applicable
,West Virginia,54,100+ years,100+,Female,F,2017,2017,16,Not Applicable,Not Applicable
,West Virginia,54,100+ years,100+,Female,F,2018,2018,12,Not Applicable,Not Applicable
,Wisconsin,55,30-34 years,30-34,Female,F,1999,1999,Suppressed,161205,Suppressed
,Wisconsin,55,30-34 years,30-34,Female,F,2000,2000,Suppressed,158973,Suppressed
,Wisconsin,55,30-34 years,30-34,Female,F,2001,2001,Suppressed,156996,Suppressed
,Wisconsin,55,30-34 years,30-34,Female,F,2002,2002,Suppressed,153550,Suppressed
,Wisconsin,55,30-34 years,30-34,Female,F,2003,2003,Suppressed,149374,Suppressed
,Wisconsin,55,30-34 years,30-34,Female,F,2004,2004,Suppressed,144955,Suppressed
,Wisconsin,55,30-34 years,30-34,Female,F,2005,2005,Suppressed,140906,Suppressed
,Wisconsin,55,30-34 years,30-34,Female,F,2006,2006,Suppressed,135640,Suppressed
,Wisconsin,55,30-34 years,30-34,Female,F,2007,2007,Suppressed,133821,Suppressed
,Wisconsin,55,30-34 years,30-34,Female,F,2008,2008,Suppressed,134186,Suppressed
,Wisconsin,55,30-34 years,30-34,Female,F,2009,2009,Suppressed,135428,Suppressed
,Wisconsin,55,30-34 years,30-34,Female,F,2010,2010,Suppressed,136956,Suppressed
,Wisconsin,55,30-34 years,30-34,Female,F,2011,2011,Suppressed,140927,Suppressed
,Wisconsin,55,30-34 years,30-34,Female,F,2012,2012,Suppressed,143416,Suppressed
,Wisconsin,55,30-34 years,30-34,Female,F,2013,2013,Suppressed,145125,Suppressed
,Wisconsin,55,30-34 years,30-34,Female,F,2014,2014,Suppressed,145690,Suppressed
,Wisconsin,55,30-34 years,30-34,Female,F,2015,2015,Suppressed,144904,Suppressed
,Wisconsin,55,30-34 years,30-34,Female,F,2016,2016,Suppressed,144164,Suppressed
,Wisconsin,55,30-34 years,30-34,Female,F,2017,2017,Suppressed,140903,Suppressed
,Wisconsin,55,30-34 years,30-34,Female,F,2018,2018,Suppressed,138391,Suppressed
,Wisconsin,55,35-39 years,35-39,Female,F,1999,1999,Suppressed,196950,Suppressed
,Wisconsin,55,35-39 years,35-39,Female,F,2000,2000,Suppressed,193777,Suppressed
,Wisconsin,55,35-39 years,35-39,Female,F,2001,2001,Suppressed,185559,Suppressed
,Wisconsin,55,35-39 years,35-39,Female,F,2002,2002,Suppressed,179176,Suppressed
,Wisconsin,55,35-39 years,35-39,Female,F,2003,2003,Suppressed,171931,Suppressed
,Wisconsin,55,35-39 years,35-39,Female,F,2004,2004,Suppressed,165242,Suppressed
,Wisconsin,55,35-39 years,35-39,Female,F,2005,2005,Suppressed,160660,Suppressed
,Wisconsin,55,35-39 years,35-39,Female,F,2006,2006,Suppressed,157987,Suppressed
,Wisconsin,55,35-39 years,35-39,Female,F,2007,2007,Suppressed,153509,Suppressed
,Wisconsin,55,35-39 years,35-39,Female,F,2008,2008,Suppressed,148406,Suppressed
,Wisconsin,55,35-39 years,35-39,Female,F,2009,2009,Suppressed,143193,Suppressed
,Wisconsin,55,35-39 years,35-39,Female,F,2010,2010,Suppressed,139216,Suppressed
,Wisconsin,55,35-39 years,35-39,Female,F,2011,2011,Suppressed,132384,Suppressed
,Wisconsin,55,35-39 years,35-39,Female,F,2012,2012,Suppressed,131380,Suppressed
,Wisconsin,55,35-39 years,35-39,Female,F,2013,2013,Suppressed,132694,Suppressed
,Wisconsin,55,35-39 years,35-39,Female,F,2014,2014,Suppressed,134421,Suppressed
,Wisconsin,55,35-39 years,35-39,Female,F,2015,2015,Suppressed,137503,Suppressed
,Wisconsin,55,35-39 years,35-39,Female,F,2016,2016,Suppressed,140711,Suppressed
,Wisconsin,55,35-39 years,35-39,Female,F,2017,2017,Suppressed,143409,Suppressed
,Wisconsin,55,35-39 years,35-39,Female,F,2018,2018,Suppressed,145688,Suppressed
,Wisconsin,55,40-44 years,40-44,Female,F,1999,1999,Suppressed,196595,Suppressed
,Wisconsin,55,40-44 years,40-44,Female,F,2000,2000,Suppressed,197847,Suppressed
,Wisconsin,55,40-44 years,40-44,Female,F,2001,2001,Suppressed,201198,Suppressed
,Wisconsin,55,40-44 years,40-44,Female,F,2002,2002,Suppressed,201369,Suppressed
,Wisconsin,55,40-44 years,40-44,Female,F,2003,2003,Suppressed,200000,Suppressed
,Wisconsin,55,40-44 years,40-44,Female,F,2004,2004,Suppressed,198157,Suppressed
,Wisconsin,55,40-44 years,40-44,Female,F,2005,2005,Suppressed,193364,Suppressed
,Wisconsin,55,40-44 years,40-44,Female,F,2006,2006,Suppressed,186528,Suppressed
,Wisconsin,55,40-44 years,40-44,Female,F,2007,2007,Suppressed,180176,Suppressed
,Wisconsin,55,40-44 years,40-44,Female,F,2008,2008,Suppressed,172494,Suppressed
,Wisconsin,55,40-44 years,40-44,Female,F,2009,2009,Suppressed,165547,Suppressed
,Wisconsin,55,40-44 years,40-44,Female,F,2010,2010,Suppressed,161332,Suppressed
,Wisconsin,55,40-44 years,40-44,Female,F,2011,2011,Suppressed,158085,Suppressed
,Wisconsin,55,40-44 years,40-44,Female,F,2012,2012,Suppressed,152991,Suppressed
,Wisconsin,55,40-44 years,40-44,Female,F,2013,2013,Suppressed,147679,Suppressed
,Wisconsin,55,40-44 years,40-44,Female,F,2014,2014,Suppressed,142390,Suppressed
,Wisconsin,55,40-44 years,40-44,Female,F,2015,2015,Suppressed,136914,Suppressed
,Wisconsin,55,40-44 years,40-44,Female,F,2016,2016,Suppressed,131531,Suppressed
,Wisconsin,55,40-44 years,40-44,Female,F,2017,2017,Suppressed,131042,Suppressed
,Wisconsin,55,40-44 years,40-44,Female,F,2018,2018,Suppressed,132275,Suppressed
,Wisconsin,55,45-49 years,45-49,Female,F,1999,1999,Suppressed,177186,Suppressed
,Wisconsin,55,45-49 years,45-49,Female,F,2000,2000,Suppressed,180068,Suppressed
,Wisconsin,55,45-49 years,45-49,Female,F,2001,2001,Suppressed,184985,Suppressed
,Wisconsin,55,45-49 years,45-49,Female,F,2002,2002,Suppressed,188351,Suppressed
,Wisconsin,55,45-49 years,45-49,Female,F,2003,2003,Suppressed,192051,Suppressed
,Wisconsin,55,45-49 years,45-49,Female,F,2004,2004,Suppressed,194820,Suppressed
,Wisconsin,55,45-49 years,45-49,Female,F,2005,2005,Suppressed,197624,Suppressed
,Wisconsin,55,45-49 years,45-49,Female,F,2006,2006,Suppressed,200523,Suppressed
,Wisconsin,55,45-49 years,45-49,Female,F,2007,2007,Suppressed,200749,Suppressed
,Wisconsin,55,45-49 years,45-49,Female,F,2008,2008,Suppressed,199812,Suppressed
,Wisconsin,55,45-49 years,45-49,Female,F,2009,2009,Suppressed,197803,Suppressed
,Wisconsin,55,45-49 years,45-49,Female,F,2010,2010,Suppressed,194159,Suppressed
,Wisconsin,55,45-49 years,45-49,Female,F,2011,2011,Suppressed,185557,Suppressed
,Wisconsin,55,45-49 years,45-49,Female,F,2012,2012,Suppressed,178521,Suppressed
,Wisconsin,55,45-49 years,45-49,Female,F,2013,2013,Suppressed,170594,Suppressed
,Wisconsin,55,45-49 years,45-49,Female,F,2014,2014,Suppressed,163279,Suppressed
,Wisconsin,55,45-49 years,45-49,Female,F,2015,2015,Suppressed,158305,Suppressed
,Wisconsin,55,45-49 years,45-49,Female,F,2016,2016,Suppressed,155261,Suppressed
,Wisconsin,55,45-49 years,45-49,Female,F,2017,2017,Suppressed,150485,Suppressed
,Wisconsin,55,45-49 years,45-49,Female,F,2018,2018,Suppressed,145786,Suppressed
,Wisconsin,55,50-54 years,50-54,Female,F,1999,1999,Suppressed,147811,Suppressed
,Wisconsin,55,50-54 years,50-54,Female,F,2000,2000,Suppressed,153757,Suppressed
,Wisconsin,55,50-54 years,50-54,Female,F,2001,2001,Suppressed,163717,Suppressed
,Wisconsin,55,50-54 years,50-54,Female,F,2002,2002,Suppressed,165650,Suppressed
,Wisconsin,55,50-54 years,50-54,Female,F,2003,2003,Suppressed,169797,Suppressed
,Wisconsin,55,50-54 years,50-54,Female,F,2004,2004,Suppressed,174756,Suppressed
,Wisconsin,55,50-54 years,50-54,Female,F,2005,2005,Suppressed,179678,Suppressed
,Wisconsin,55,50-54 years,50-54,Female,F,2006,2006,Suppressed,183796,Suppressed
,Wisconsin,55,50-54 years,50-54,Female,F,2007,2007,Suppressed,187355,Suppressed
,Wisconsin,55,50-54 years,50-54,Female,F,2008,2008,Suppressed,191254,Suppressed
,Wisconsin,55,50-54 years,50-54,Female,F,2009,2009,Suppressed,194075,Suppressed
,Wisconsin,55,50-54 years,50-54,Female,F,2010,2010,Suppressed,196011,Suppressed
,Wisconsin,55,50-54 years,50-54,Female,F,2011,2011,Suppressed,198840,Suppressed
,Wisconsin,55,50-54 years,50-54,Female,F,2012,2012,Suppressed,198656,Suppressed
,Wisconsin,55,50-54 years,50-54,Female,F,2013,2013,Suppressed,197213,Suppressed
,Wisconsin,55,50-54 years,50-54,Female,F,2014,2014,Suppressed,194553,Suppressed
,Wisconsin,55,50-54 years,50-54,Female,F,2015,2015,Suppressed,189473,Suppressed
,Wisconsin,55,50-54 years,50-54,Female,F,2016,2016,Suppressed,181844,Suppressed
,Wisconsin,55,50-54 years,50-54,Female,F,2017,2017,Suppressed,175226,Suppressed
,Wisconsin,55,50-54 years,50-54,Female,F,2018,2018,Suppressed,167668,Suppressed
,Wisconsin,55,55-59 years,55-59,Female,F,1999,1999,Suppressed,116778,Suppressed
,Wisconsin,55,55-59 years,55-59,Female,F,2000,2000,Suppressed,119581,Suppressed
,Wisconsin,55,55-59 years,55-59,Female,F,2001,2001,Suppressed,122942,Suppressed
,Wisconsin,55,55-59 years,55-59,Female,F,2002,2002,Suppressed,132472,Suppressed
,Wisconsin,55,55-59 years,55-59,Female,F,2003,2003,Suppressed,137313,Suppressed
,Wisconsin,55,55-59 years,55-59,Female,F,2004,2004,Suppressed,144392,Suppressed
,Wisconsin,55,55-59 years,55-59,Female,F,2005,2005,Suppressed,152615,Suppressed
,Wisconsin,55,55-59 years,55-59,Female,F,2006,2006,Suppressed,161191,Suppressed
,Wisconsin,55,55-59 years,55-59,Female,F,2007,2007,Suppressed,163279,Suppressed
,Wisconsin,55,55-59 years,55-59,Female,F,2008,2008,Suppressed,167520,Suppressed
,Wisconsin,55,55-59 years,55-59,Female,F,2009,2009,Suppressed,172353,Suppressed
,Wisconsin,55,55-59 years,55-59,Female,F,2010,2010,Suppressed,176081,Suppressed
,Wisconsin,55,55-59 years,55-59,Female,F,2011,2011,Suppressed,180740,Suppressed
,Wisconsin,55,55-59 years,55-59,Female,F,2012,2012,Suppressed,183950,Suppressed
,Wisconsin,55,55-59 years,55-59,Female,F,2013,2013,Suppressed,187909,Suppressed
,Wisconsin,55,55-59 years,55-59,Female,F,2014,2014,Suppressed,189913,Suppressed
,Wisconsin,55,55-59 years,55-59,Female,F,2015,2015,Suppressed,191697,Suppressed
,Wisconsin,55,55-59 years,55-59,Female,F,2016,2016,Suppressed,193808,Suppressed
,Wisconsin,55,55-59 years,55-59,Female,F,2017,2017,Suppressed,193675,Suppressed
,Wisconsin,55,55-59 years,55-59,Female,F,2018,2018,Suppressed,192250,Suppressed
,Wisconsin,55,60-64 years ,60-64,Female,F,1999,1999,Suppressed,98317,Suppressed
,Wisconsin,55,60-64 years ,60-64,Female,F,2000,2000,Suppressed,98519,Suppressed
,Wisconsin,55,60-64 years ,60-64,Female,F,2001,2001,Suppressed,100539,Suppressed
,Wisconsin,55,60-64 years ,60-64,Female,F,2002,2002,Suppressed,103714,Suppressed
,Wisconsin,55,60-64 years ,60-64,Female,F,2003,2003,Suppressed,109275,Suppressed
,Wisconsin,55,60-64 years ,60-64,Female,F,2004,2004,Suppressed,112870,Suppressed
,Wisconsin,55,60-64 years ,60-64,Female,F,2005,2005,Suppressed,116070,Suppressed
,Wisconsin,55,60-64 years ,60-64,Female,F,2006,2006,Suppressed,118747,Suppressed
,Wisconsin,55,60-64 years ,60-64,Female,F,2007,2007,Suppressed,128020,Suppressed
,Wisconsin,55,60-64 years ,60-64,Female,F,2008,2008,Suppressed,132742,Suppressed
,Wisconsin,55,60-64 years ,60-64,Female,F,2009,2009,Suppressed,139602,Suppressed
,Wisconsin,55,60-64 years ,60-64,Female,F,2010,2010,Suppressed,145900,Suppressed
,Wisconsin,55,60-64 years ,60-64,Female,F,2011,2011,Suppressed,155724,Suppressed
,Wisconsin,55,60-64 years ,60-64,Female,F,2012,2012,Suppressed,157657,Suppressed
,Wisconsin,55,60-64 years ,60-64,Female,F,2013,2013,Suppressed,162246,Suppressed
,Wisconsin,55,60-64 years ,60-64,Female,F,2014,2014,Suppressed,166663,Suppressed
,Wisconsin,55,60-64 years ,60-64,Female,F,2015,2015,Suppressed,171006,Suppressed
,Wisconsin,55,60-64 years ,60-64,Female,F,2016,2016,Suppressed,174180,Suppressed
,Wisconsin,55,60-64 years ,60-64,Female,F,2017,2017,Suppressed,177890,Suppressed
,Wisconsin,55,60-64 years ,60-64,Female,F,2018,2018,Suppressed,181263,Suppressed
,Wisconsin,55,65-69 years,65-69,Female,F,1999,1999,Suppressed,91518,Suppressed
,Wisconsin,55,65-69 years,65-69,Female,F,2000,2000,10,90775,Unreliable
,Wisconsin,55,65-69 years,65-69,Female,F,2001,2001,Suppressed,89480,Suppressed
,Wisconsin,55,65-69 years,65-69,Female,F,2002,2002,10,89544,Unreliable
,Wisconsin,55,65-69 years,65-69,Female,F,2003,2003,12,90579,Unreliable
,Wisconsin,55,65-69 years,65-69,Female,F,2004,2004,12,92476,Unreliable
,Wisconsin,55,65-69 years,65-69,Female,F,2005,2005,10,93716,Unreliable
,Wisconsin,55,65-69 years,65-69,Female,F,2006,2006,Suppressed,95270,Suppressed
,Wisconsin,55,65-69 years,65-69,Female,F,2007,2007,10,98534,Unreliable
,Wisconsin,55,65-69 years,65-69,Female,F,2008,2008,11,103793,Unreliable
,Wisconsin,55,65-69 years,65-69,Female,F,2009,2009,Suppressed,107194,Suppressed
,Wisconsin,55,65-69 years,65-69,Female,F,2010,2010,Suppressed,109661,Suppressed
,Wisconsin,55,65-69 years,65-69,Female,F,2011,2011,Suppressed,112459,Suppressed
,Wisconsin,55,65-69 years,65-69,Female,F,2012,2012,Suppressed,122122,Suppressed
,Wisconsin,55,65-69 years,65-69,Female,F,2013,2013,Suppressed,126828,Suppressed
,Wisconsin,55,65-69 years,65-69,Female,F,2014,2014,11,133198,Unreliable
,Wisconsin,55,65-69 years,65-69,Female,F,2015,2015,17,140508,Unreliable
,Wisconsin,55,65-69 years,65-69,Female,F,2016,2016,18,148775,Unreliable
,Wisconsin,55,65-69 years,65-69,Female,F,2017,2017,21,150678,13.94
,Wisconsin,55,65-69 years,65-69,Female,F,2018,2018,12,154492,Unreliable
,Wisconsin,55,70-74 years,70-74,Female,F,1999,1999,26,91306,28.48
,Wisconsin,55,70-74 years,70-74,Female,F,2000,2000,29,90227,32.14
,Wisconsin,55,70-74 years,70-74,Female,F,2001,2001,19,89639,Unreliable
,Wisconsin,55,70-74 years,70-74,Female,F,2002,2002,32,88118,36.31
,Wisconsin,55,70-74 years,70-74,Female,F,2003,2003,23,86416,26.62
,Wisconsin,55,70-74 years,70-74,Female,F,2004,2004,20,84654,23.63
,Wisconsin,55,70-74 years,70-74,Female,F,2005,2005,37,83328,44.4
,Wisconsin,55,70-74 years,70-74,Female,F,2006,2006,25,82806,30.19
,Wisconsin,55,70-74 years,70-74,Female,F,2007,2007,26,82842,31.39
,Wisconsin,55,70-74 years,70-74,Female,F,2008,2008,28,83966,33.35
,Wisconsin,55,70-74 years,70-74,Female,F,2009,2009,23,85716,26.83
,Wisconsin,55,70-74 years,70-74,Female,F,2010,2010,28,86513,32.37
,Wisconsin,55,70-74 years,70-74,Female,F,2011,2011,20,88266,22.66
,Wisconsin,55,70-74 years,70-74,Female,F,2012,2012,17,91494,Unreliable
,Wisconsin,55,70-74 years,70-74,Female,F,2013,2013,22,96664,22.76
,Wisconsin,55,70-74 years,70-74,Female,F,2014,2014,36,99981,36.01
,Wisconsin,55,70-74 years,70-74,Female,F,2015,2015,37,102913,35.95
,Wisconsin,55,70-74 years,70-74,Female,F,2016,2016,38,104887,36.23
,Wisconsin,55,70-74 years,70-74,Female,F,2017,2017,50,112469,44.46
,Wisconsin,55,70-74 years,70-74,Female,F,2018,2018,64,117039,54.68
,Wisconsin,55,75-79 years,75-79,Female,F,1999,1999,67,82643,81.07
,Wisconsin,55,75-79 years,75-79,Female,F,2000,2000,80,82651,96.79
,Wisconsin,55,75-79 years,75-79,Female,F,2001,2001,85,81892,103.8
,Wisconsin,55,75-79 years,75-79,Female,F,2002,2002,72,81676,88.15
,Wisconsin,55,75-79 years,75-79,Female,F,2003,2003,71,81410,87.21
,Wisconsin,55,75-79 years,75-79,Female,F,2004,2004,90,80419,111.91
,Wisconsin,55,75-79 years,75-79,Female,F,2005,2005,68,80120,84.87
,Wisconsin,55,75-79 years,75-79,Female,F,2006,2006,81,79947,101.32
,Wisconsin,55,75-79 years,75-79,Female,F,2007,2007,69,78616,87.77
,Wisconsin,55,75-79 years,75-79,Female,F,2008,2008,85,77076,110.28
,Wisconsin,55,75-79 years,75-79,Female,F,2009,2009,73,75529,96.65
,Wisconsin,55,75-79 years,75-79,Female,F,2010,2010,80,74697,107.1
,Wisconsin,55,75-79 years,75-79,Female,F,2011,2011,87,73763,117.95
,Wisconsin,55,75-79 years,75-79,Female,F,2012,2012,72,74523,96.61
,Wisconsin,55,75-79 years,75-79,Female,F,2013,2013,63,75596,83.34
,Wisconsin,55,75-79 years,75-79,Female,F,2014,2014,84,76897,109.24
,Wisconsin,55,75-79 years,75-79,Female,F,2015,2015,102,77744,131.2
,Wisconsin,55,75-79 years,75-79,Female,F,2016,2016,90,79117,113.76
,Wisconsin,55,75-79 years,75-79,Female,F,2017,2017,97,81261,119.37
,Wisconsin,55,75-79 years,75-79,Female,F,2018,2018,124,85935,144.3
,Wisconsin,55,80-84 years,80-84,Female,F,1999,1999,162,64691,250.42
,Wisconsin,55,80-84 years,80-84,Female,F,2000,2000,158,64484,245.02
,Wisconsin,55,80-84 years,80-84,Female,F,2001,2001,171,65612,260.62
,Wisconsin,55,80-84 years,80-84,Female,F,2002,2002,198,66763,296.57
,Wisconsin,55,80-84 years,80-84,Female,F,2003,2003,158,67080,235.54
,Wisconsin,55,80-84 years,80-84,Female,F,2004,2004,175,67754,258.29
,Wisconsin,55,80-84 years,80-84,Female,F,2005,2005,175,68159,256.75
,Wisconsin,55,80-84 years,80-84,Female,F,2006,2006,189,67649,279.38
,Wisconsin,55,80-84 years,80-84,Female,F,2007,2007,183,67460,271.27
,Wisconsin,55,80-84 years,80-84,Female,F,2008,2008,188,67471,278.64
,Wisconsin,55,80-84 years,80-84,Female,F,2009,2009,168,66822,251.41
,Wisconsin,55,80-84 years,80-84,Female,F,2010,2010,197,66629,295.67
,Wisconsin,55,80-84 years,80-84,Female,F,2011,2011,195,66327,294
,Wisconsin,55,80-84 years,80-84,Female,F,2012,2012,157,65508,239.67
,Wisconsin,55,80-84 years,80-84,Female,F,2013,2013,181,64125,282.26
,Wisconsin,55,80-84 years,80-84,Female,F,2014,2014,186,62836,296.01
,Wisconsin,55,80-84 years,80-84,Female,F,2015,2015,203,61960,327.63
,Wisconsin,55,80-84 years,80-84,Female,F,2016,2016,218,61565,354.1
,Wisconsin,55,80-84 years,80-84,Female,F,2017,2017,216,61175,353.09
,Wisconsin,55,80-84 years,80-84,Female,F,2018,2018,228,61938,368.11
,Wisconsin,55,85-89 years,85-89,Female,F,1999,1999,230,Not Applicable,Not Applicable
,Wisconsin,55,85-89 years,85-89,Female,F,2000,2000,232,Not Applicable,Not Applicable
,Wisconsin,55,85-89 years,85-89,Female,F,2001,2001,253,Not Applicable,Not Applicable
,Wisconsin,55,85-89 years,85-89,Female,F,2002,2002,259,Not Applicable,Not Applicable
,Wisconsin,55,85-89 years,85-89,Female,F,2003,2003,271,Not Applicable,Not Applicable
,Wisconsin,55,85-89 years,85-89,Female,F,2004,2004,278,Not Applicable,Not Applicable
,Wisconsin,55,85-89 years,85-89,Female,F,2005,2005,288,Not Applicable,Not Applicable
,Wisconsin,55,85-89 years,85-89,Female,F,2006,2006,293,Not Applicable,Not Applicable
